"Año","Estacion","Barco","Sexo","Largo","Peso"
2014,"Invierno","Zéfiro","Macho",8.04147887974073,66.635489370808
2014,"Invierno","Zéfiro","Macho",5.22346649648779,18.024505968282
2014,"Invierno","Zéfiro","Macho",8.35802402514683,65.6178560583882
2014,"Invierno","Zéfiro","Hembra",9.287134706666,99.7157783943741
2014,"Invierno","Zéfiro","Macho",5.7563694504351,30.6877130504313
2014,"Invierno","Zéfiro","Macho",9.12692633447723,74.9012702911282
2014,"Invierno","Zéfiro","Macho",7.43805099845823,64.577877786444
2014,"Invierno","Zéfiro","Macho",8.65002931936028,81.4071725886161
2014,"Invierno","Zéfiro","Macho",7.77819415991754,58.89149403426
2014,"Invierno","Zéfiro","Macho",8.147326424118,56.9471400544368
2014,"Invierno","Zéfiro","Macho",7.5407222426745,52.3681408495719
2014,"Invierno","Zéfiro","Macho",7.34912973452559,53.6828099647255
2014,"Invierno","Zéfiro","Macho",7.15064759318816,50.3126042837592
2014,"Invierno","Zéfiro","Macho",7.10881547583771,60.0437698625638
2014,"Invierno","Zéfiro","Macho",8.62123517369386,60.4629702216997
2014,"Invierno","Zéfiro","Hembra",8.0089754811643,58.03932001283
2014,"Invierno","Zéfiro","Macho",6.77752663887475,49.7808494955488
2014,"Invierno","Zéfiro","Macho",8.47134485014601,65.771506044734
2014,"Invierno","Zéfiro","Macho",9.17075121985116,86.3339760037219
2014,"Invierno","Zéfiro","Macho",8.72961887231778,77.9239559965169
2014,"Invierno","Zéfiro","Macho",7.97096784205304,58.0644061685771
2014,"Invierno","Zéfiro","Macho",7.74454651412132,46.7724813680242
2014,"Invierno","Zéfiro","Macho",6.33811364374333,41.4208574660114
2014,"Invierno","Zéfiro","Hembra",4.73876794826479,27.201541326122
2014,"Invierno","Zéfiro","Hembra",8.48932644812429,94.2526662147495
2014,"Invierno","Zéfiro","Macho",8.80015143645272,85.1901691127709
2014,"Invierno","Zéfiro","Hembra",10.1473029012823,130.872330515613
2014,"Invierno","Zéfiro","Macho",7.85680685136705,64.3004899824735
2014,"Invierno","Zéfiro","Macho",6.81248731904082,45.0630358701441
2014,"Invierno","Zéfiro","Macho",7.59814278704738,49.7336387009639
2014,"Invierno","Zéfiro","Macho",6.08876440435774,33.9927255603928
2014,"Invierno","Zéfiro","Hembra",9.68692725897028,121.520710068558
2014,"Invierno","Zéfiro","Macho",6.72842079287265,36.0893317131452
2014,"Invierno","Zéfiro","Macho",7.57193528945523,46.961331238582
2014,"Invierno","Zéfiro","Hembra",7.0254074343527,40.3188205577767
2014,"Invierno","Zéfiro","Hembra",9.66347345544892,102.422977559712
2014,"Invierno","Zéfiro","Macho",6.61957552667845,46.7702414042759
2014,"Invierno","Zéfiro","Hembra",10.2622197039966,146.767131938058
2014,"Invierno","Ventarrón","Macho",5.68040446050543,28.5563649484379
2014,"Invierno","Ventarrón","Macho",6.89513052589272,35.8944268863546
2014,"Invierno","Ventarrón","Macho",6.93599222046442,54.3084612316947
2014,"Invierno","Ventarrón","Macho",8.13482408529354,53.0012743470617
2014,"Invierno","Ventarrón","Hembra",9.08025276873307,87.3649504346589
2014,"Invierno","Ventarrón","Macho",8.53987239901619,65.9336397021492
2014,"Invierno","Ventarrón","Macho",9.41270954638497,83.8723396177802
2014,"Invierno","Ventarrón","Hembra",9.99568155873748,117.373923274955
2014,"Invierno","Ventarrón","Macho",7.28373326091943,56.5942652939248
2014,"Invierno","Ventarrón","Macho",8.16652414024333,61.4567671417241
2014,"Invierno","Ventarrón","Macho",9.28036202983789,88.1480374037179
2014,"Invierno","Ventarrón","Hembra",7.84547670633124,84.2934203315849
2014,"Invierno","Ventarrón","Macho",10.0613336981359,93.1873189828857
2014,"Invierno","Ventarrón","Hembra",7.30338273736742,56.263739316732
2014,"Invierno","Ventarrón","Hembra",10.7766227318613,153.175660404345
2014,"Invierno","Ventarrón","Macho",7.77485613202601,47.8948079594395
2014,"Invierno","Ventarrón","Hembra",8.67243779658735,86.9027882726722
2014,"Invierno","Ventarrón","Macho",8.22762131565215,59.8939471007175
2014,"Invierno","Ventarrón","Macho",7.45319398390836,55.4778584159315
2014,"Invierno","Ventarrón","Macho",6.80912418818123,42.1711918421882
2014,"Invierno","Ventarrón","Macho",7.75955401546579,41.47793808972
2014,"Invierno","Ventarrón","Hembra",7.59853398754919,66.4941052416369
2014,"Invierno","Ventarrón","Macho",8.91969043860534,81.4527721423301
2014,"Invierno","Ventarrón","Hembra",8.94771114915928,100.229045062626
2014,"Invierno","Ventarrón","Macho",6.20164779542583,35.7605466459451
2014,"Invierno","Ventarrón","Macho",6.77767804283412,36.6079250602202
2014,"Invierno","Ventarrón","Hembra",8.94536834271486,94.0769479833521
2014,"Invierno","Ventarrón","Macho",8.10753056391025,70.6227400903006
2014,"Invierno","Ventarrón","Macho",8.07482662027043,49.7303035030338
2014,"Invierno","Ventarrón","Macho",5.9876693813263,27.652719991081
2014,"Invierno","Ventarrón","Macho",8.16001798332996,75.6403084751857
2014,"Invierno","Ventarrón","Hembra",10.3297371226855,120.775965798229
2014,"Invierno","Ventarrón","Macho",9.43224021919012,92.0047755037951
2014,"Invierno","Ventarrón","Hembra",10.267391716822,155.015151333345
2014,"Invierno","Ventarrón","Hembra",7.51074856649668,68.6172597218542
2014,"Invierno","Ventarrón","Macho",6.59417679205856,36.6242518117689
2014,"Invierno","Ventarrón","Hembra",6.64205789108224,48.5361513003431
2014,"Invierno","Ventarrón","Macho",7.0096661888033,40.3417069039664
2014,"Invierno","Ventarrón","Macho",7.23481259409345,53.3656360997396
2014,"Invierno","Ventarrón","Macho",5.14000473923588,26.3705471360816
2014,"Invierno","Ventarrón","Macho",6.28935258764852,37.4688722971733
2014,"Invierno","Ventarrón","Hembra",8.44875395055124,67.5815100198939
2014,"Invierno","Ventarrón","Hembra",4.77182965557483,20.4533426675157
2014,"Invierno","Ventarrón","Macho",6.486958594811,36.8556517208702
2014,"Invierno","Ventarrón","Hembra",7.07078295994105,58.9043904900926
2014,"Invierno","Ventarrón","Macho",6.28355726025101,42.0117917683525
2014,"Invierno","Ventarrón","Macho",6.70113018252213,35.3617090835519
2014,"Invierno","Ventarrón","Macho",9.17536688094137,78.8329708442464
2014,"Invierno","Ventarrón","Macho",5.9668132336732,29.2378611855261
2014,"Invierno","Ventarrón","Macho",6.55038489823323,37.3478854102656
2014,"Invierno","Ventarrón","Macho",6.03095686461459,34.6375889404675
2014,"Invierno","Ventarrón","Macho",9.14695205008786,87.9580198613732
2014,"Invierno","Ventarrón","Macho",4.18956095270059,11.7950153984811
2014,"Invierno","Ventarrón","Hembra",6.91447284405196,69.4294355653886
2014,"Invierno","Ventarrón","Hembra",10.6210662712601,141.298202198928
2014,"Invierno","Ventarrón","Macho",5.74999651075257,27.4912789223408
2014,"Invierno","Ventarrón","Macho",5.33717083459086,29.8275024822517
2014,"Invierno","Ventarrón","Macho",6.85654946086425,42.6707325319311
2014,"Invierno","Ventarrón","Hembra",9.12754986341928,114.99688207915
2014,"Invierno","Ventarrón","Hembra",7.64574405681186,77.8593246069528
2014,"Invierno","Ventarrón","Macho",5.61097944872717,29.278067476985
2014,"Invierno","Ventarrón","Hembra",9.96318778776655,136.868277928541
2014,"Invierno","Ventarrón","Hembra",10.1007243331329,134.71400899547
2014,"Invierno","Ventarrón","Macho",6.0529682529375,33.0649891639771
2014,"Invierno","Ventarrón","Macho",8.57125510209063,77.6694736823809
2014,"Invierno","Ventarrón","Macho",7.43124838211665,48.5791139951367
2014,"Invierno","Ventarrón","Hembra",7.56251404214464,79.2121858683407
2014,"Invierno","Ventarrón","Hembra",7.28134745975979,59.1010567448705
2014,"Invierno","Ventarrón","Hembra",7.72957142569961,68.2002219091848
2014,"Invierno","Ventarrón","Macho",5.58678454624048,28.3115992769082
2014,"Invierno","Ventarrón","Macho",7.6485290840412,60.2367432291828
2014,"Invierno","Ventarrón","Hembra",9.26809849584255,79.5092439960749
2014,"Invierno","Ventarrón","Hembra",6.82893594563366,61.4909197653868
2014,"Invierno","Ventarrón","Macho",7.6173187242044,58.6620928849409
2014,"Invierno","Ventarrón","Hembra",7.30733932039431,59.4611870346601
2014,"Invierno","Ventarrón","Hembra",9.59277389267823,87.6427329388685
2014,"Invierno","Ventarrón","Hembra",7.51625568738785,80.7209804112759
2014,"Invierno","Ventarrón","Macho",7.28563798357694,44.6116396111609
2014,"Invierno","Ventarrón","Macho",8.06669985618533,58.9864305206594
2014,"Invierno","Ventarrón","Hembra",7.30818478986628,68.3401306443752
2014,"Invierno","Ventarrón","Macho",9.84220066196734,94.4786166988379
2014,"Invierno","Ventarrón","Macho",7.26297874983138,37.8139970001554
2014,"Invierno","Ventarrón","Hembra",7.66478925632765,67.9092518706929
2014,"Invierno","Ventarrón","Macho",9.03121500578844,93.0177230249525
2014,"Invierno","Ventarrón","Macho",9.20713672660689,87.8953929665636
2014,"Invierno","Ventarrón","Macho",10.2258028918306,89.5020613540329
2014,"Invierno","Ventarrón","Macho",7.03758468726573,40.7169276941443
2014,"Invierno","Ventarrón","Macho",8.46628366785349,68.7797873247963
2014,"Invierno","Ventarrón","Macho",5.93850315253621,28.6142382244265
2014,"Invierno","Ventarrón","Macho",7.90897727234831,49.9040266561384
2014,"Invierno","Ventarrón","Macho",6.67920574072562,38.8383473390431
2014,"Invierno","Ventarrón","Hembra",8.68383052268605,73.3124624065914
2014,"Invierno","Ventarrón","Macho",6.05468795948741,32.5680738746784
2014,"Invierno","Ventarrón","Macho",6.44087369808461,36.8349132004706
2014,"Invierno","Ventarrón","Hembra",8.38472719347373,99.7287910406905
2014,"Invierno","Ventarrón","Hembra",10.3384400389295,157.599144451428
2014,"Invierno","Ventarrón","Macho",5.9000749452618,35.211646440066
2014,"Invierno","Ventarrón","Hembra",8.21803119554142,99.9825809158157
2014,"Invierno","Ventarrón","Macho",6.43091456483151,35.9987444925999
2014,"Invierno","Ventarrón","Hembra",8.2177904663344,80.8668440556741
2014,"Invierno","Buena fortuna","Macho",7.55510656049014,53.4815055157588
2014,"Invierno","Buena fortuna","Macho",3.98068776966035,13.3528151163755
2014,"Invierno","Buena fortuna","Hembra",7.52861918936062,51.5506504063487
2014,"Invierno","Buena fortuna","Hembra",6.47773280355816,57.9381276147846
2014,"Invierno","Buena fortuna","Macho",7.01078972722966,42.1753546610429
2014,"Invierno","Buena fortuna","Macho",6.16779750372712,34.7958839786259
2014,"Invierno","Buena fortuna","Macho",6.82476671867344,47.1248604447667
2014,"Invierno","Buena fortuna","Macho",4.16909859779819,14.9688653404471
2014,"Invierno","Buena fortuna","Macho",8.11778358904976,50.7329703807196
2014,"Invierno","Buena fortuna","Macho",6.37128321013113,37.4899785483314
2014,"Invierno","Buena fortuna","Hembra",9.22717166236465,92.8667329363048
2014,"Invierno","Buena fortuna","Hembra",8.1834195160244,84.6189304522518
2014,"Invierno","Buena fortuna","Hembra",11.4480427388457,141.338742515726
2014,"Invierno","Buena fortuna","Macho",7.42829618232782,40.4136082768409
2014,"Invierno","Buena fortuna","Macho",6.72365917697411,40.5286143266498
2014,"Invierno","Buena fortuna","Macho",5.1650771997059,22.1973904845853
2014,"Invierno","Buena fortuna","Macho",6.90858080072729,37.6798108718664
2014,"Invierno","Buena fortuna","Macho",5.78947934229419,32.1587048057036
2014,"Invierno","Buena fortuna","Hembra",7.29114337860198,73.655573893915
2014,"Invierno","Buena fortuna","Macho",6.8860783812448,44.9776082734173
2014,"Invierno","Buena fortuna","Macho",7.51650254866019,52.5078446969943
2014,"Invierno","Buena fortuna","Macho",7.27688941835046,53.6203654715938
2014,"Invierno","Buena fortuna","Macho",6.73163103140978,48.9154404550786
2014,"Invierno","Buena fortuna","Macho",6.08703064408658,27.4913468600785
2014,"Invierno","Buena fortuna","Macho",5.83194012728539,31.0615087582543
2014,"Invierno","Buena fortuna","Macho",4.91063546845578,20.3999246770945
2014,"Invierno","Buena fortuna","Macho",6.59040383803654,40.4412972939295
2014,"Invierno","Buena fortuna","Hembra",8.46900395896535,79.7194305203468
2014,"Invierno","Buena fortuna","Hembra",9.47242377312251,104.320477601932
2014,"Invierno","Buena fortuna","Hembra",10.2274622440105,124.538548821932
2014,"Invierno","Buena fortuna","Macho",9.84586424320694,101.075211237824
2014,"Invierno","Buena fortuna","Hembra",8.46528365243298,64.5818636078733
2014,"Invierno","Buena fortuna","Macho",8.32987775424593,68.7499351212309
2014,"Invierno","Buena fortuna","Macho",8.10487521839333,58.5130059245556
2014,"Invierno","Buena fortuna","Hembra",10.3611438157392,112.377506074559
2014,"Invierno","Buena fortuna","Hembra",9.17269869620471,76.1251191181674
2014,"Invierno","Buena fortuna","Hembra",9.30012902289059,124.215331014537
2014,"Invierno","Buena fortuna","Macho",8.36726325894746,78.7422133722274
2014,"Invierno","Buena fortuna","Hembra",7.67718374835908,66.2120873422987
2014,"Invierno","Buena fortuna","Macho",8.48586410486882,62.8826726548056
2014,"Invierno","Buena fortuna","Hembra",4.92255894364807,27.0761532850337
2014,"Invierno","Buena fortuna","Macho",7.33740101941139,47.8521709089917
2014,"Invierno","Buena fortuna","Hembra",7.74732948210366,76.0816740887739
2014,"Invierno","Buena fortuna","Macho",8.58496148379745,70.5694358448539
2014,"Invierno","Buena fortuna","Macho",6.86985993104754,47.3655796844446
2014,"Invierno","Buena fortuna","Macho",6.11225728466411,35.6162196406816
2014,"Invierno","Buena fortuna","Macho",8.69837500663933,81.0327202288806
2014,"Invierno","Buena fortuna","Macho",8.96396397775415,88.4102282920616
2014,"Invierno","Buena fortuna","Macho",8.78060616850393,77.9459085676431
2014,"Invierno","Buena fortuna","Macho",7.89800398694315,61.4154670146684
2014,"Invierno","Buena fortuna","Hembra",9.74564420997664,114.536028007867
2014,"Invierno","Buena fortuna","Hembra",9.69510233303835,134.968014538516
2014,"Invierno","Buena fortuna","Hembra",9.455847974606,94.4646768479879
2014,"Invierno","Buena fortuna","Hembra",6.29410992389119,57.9756633010986
2014,"Invierno","Buena fortuna","Macho",6.99180947229874,46.2022239332677
2014,"Invierno","Buena fortuna","Hembra",8.98100551691503,66.0872269885468
2014,"Invierno","Buena fortuna","Macho",6.78562125002592,36.8971106393956
2014,"Invierno","Buena fortuna","Macho",8.10660284201694,64.8338618150032
2014,"Invierno","Buena fortuna","Macho",7.51881950317603,46.3935118693847
2014,"Invierno","Buena fortuna","Hembra",8.20996675389622,64.3968372019508
2014,"Invierno","Buena fortuna","Hembra",8.31024471759012,75.2453177945583
2014,"Invierno","Buena fortuna","Macho",8.34327483042442,78.1051436496464
2014,"Invierno","Buena fortuna","Macho",7.29378665526001,46.096941730813
2014,"Invierno","Buena fortuna","Hembra",7.09121679416618,61.8303464004783
2014,"Invierno","Buena fortuna","Macho",5.26672583629898,25.440755796099
2014,"Invierno","Buena fortuna","Hembra",10.1881159151977,133.494890453427
2014,"Invierno","Buena fortuna","Macho",7.44195822650636,45.9987393422411
2014,"Invierno","Buena fortuna","Macho",7.28847971516043,49.7131117813343
2014,"Invierno","Buena fortuna","Macho",9.12469745197637,87.9528496318714
2014,"Invierno","Buena fortuna","Macho",7.46871215534187,54.726436821579
2014,"Invierno","Buena fortuna","Macho",8.41925183700933,67.7582159853854
2014,"Invierno","Buena fortuna","Hembra",8.66218499484111,97.1206941258889
2014,"Invierno","Buena fortuna","Macho",7.46481792365182,51.6848004297446
2014,"Invierno","Buena fortuna","Macho",6.41949439872932,35.5198245508365
2014,"Invierno","Buena fortuna","Hembra",9.21602499650468,109.264901014919
2014,"Invierno","Buena fortuna","Macho",8.66398066925144,66.0089015149543
2014,"Invierno","Buena fortuna","Macho",9.82844903996807,108.432133953111
2014,"Invierno","Buena fortuna","Macho",8.66875251546862,68.211995081521
2014,"Invierno","Buena fortuna","Macho",6.49294531305027,54.8151720847013
2014,"Invierno","Buena fortuna","Hembra",6.9302012819544,53.2929184159919
2014,"Invierno","Buena fortuna","Macho",9.01024733839028,78.5760981572904
2014,"Invierno","Buena fortuna","Macho",8.37592871650233,68.893401393386
2014,"Invierno","Buena fortuna","Macho",7.10505715575374,47.8686051060208
2014,"Invierno","Buena fortuna","Hembra",7.57670150355451,63.1739191234989
2014,"Invierno","Buena fortuna","Macho",6.50733462100864,36.6749489188436
2014,"Invierno","Buena fortuna","Hembra",7.27889007004335,68.6994340812246
2014,"Invierno","Buena fortuna","Macho",8.34068638253339,60.6034558672599
2014,"Invierno","Buena fortuna","Macho",7.51824944518841,61.1763227590804
2014,"Invierno","Buena fortuna","Macho",8.877675376515,77.6432910816239
2014,"Invierno","Buena fortuna","Macho",5.24227038697866,21.288432567605
2014,"Invierno","Buena fortuna","Macho",7.7736345442103,61.4187027371221
2014,"Invierno","Buena fortuna","Hembra",9.95274511441491,120.497229169097
2014,"Invierno","Buena fortuna","Macho",6.91841510407389,50.502413845471
2014,"Invierno","Buena fortuna","Hembra",7.05068790080123,55.3547806632898
2014,"Invierno","Buena fortuna","Hembra",8.03751824010112,53.777190709363
2014,"Invierno","Buena fortuna","Macho",7.24085615288006,55.0878075932711
2014,"Invierno","Buena fortuna","Macho",7.2666295243138,52.0408037809093
2014,"Invierno","Buena fortuna","Macho",5.51961637503182,27.9853787571173
2014,"Invierno","Buena fortuna","Macho",6.94905922282557,36.8969407230426
2014,"Invierno","Buena fortuna","Macho",6.96599290423185,55.6480333169599
2014,"Invierno","Solymar","Hembra",7.61961615167219,54.4647796032329
2014,"Invierno","Solymar","Hembra",7.8716208180024,69.0987164308537
2014,"Invierno","Solymar","Macho",6.88701984850151,51.3970739994164
2014,"Invierno","Solymar","Macho",6.76125400702612,37.6577517390161
2014,"Invierno","Solymar","Macho",7.69596864602024,51.2035571173094
2014,"Invierno","Solymar","Macho",8.71738241407942,84.7962705569337
2014,"Invierno","Solymar","Hembra",6.88367499716857,46.5806427340838
2014,"Invierno","Solymar","Hembra",9.31811787002439,102.707986600797
2014,"Invierno","Solymar","Macho",8.88082106805964,73.7735920161397
2014,"Invierno","Solymar","Macho",6.49955279492217,37.4478172083263
2014,"Invierno","Solymar","Hembra",7.18682244908465,60.9474854770267
2014,"Invierno","Solymar","Macho",7.55784434385935,61.8491876730108
2014,"Invierno","Solymar","Macho",7.73206089173615,57.9678177396454
2014,"Invierno","Solymar","Hembra",7.73361780840015,74.7296720694618
2014,"Invierno","Solymar","Macho",10.3633086516516,134.296911884435
2014,"Invierno","Solymar","Macho",7.01495491233814,50.2538155859687
2014,"Invierno","Solymar","Macho",7.35841325702346,54.2315487318118
2014,"Invierno","Solymar","Macho",7.43618262669773,49.1810454359017
2014,"Invierno","Solymar","Hembra",8.48687861922618,67.4347404998921
2014,"Invierno","Solymar","Hembra",8.00629888207476,73.396312843038
2014,"Invierno","Solymar","Hembra",8.15526784359169,74.9510487491501
2014,"Invierno","Solymar","Macho",9.15998857661035,85.3223447735639
2014,"Invierno","Solymar","Hembra",8.93534701419442,110.291015583159
2014,"Invierno","Solymar","Macho",6.16036010178697,33.0099981251855
2014,"Invierno","Solymar","Macho",6.88578626408438,44.4983389809626
2014,"Invierno","Solymar","Macho",4.85068004425494,21.3276309961733
2014,"Invierno","Solymar","Macho",8.17912634687729,74.4918513795815
2014,"Invierno","Solymar","Macho",10.0574592161295,103.097330094231
2014,"Invierno","Solymar","Macho",5.95726601027,35.4600144266569
2014,"Invierno","Solymar","Hembra",10.1689130492054,136.403290169339
2014,"Invierno","Solymar","Macho",7.98825952422463,65.230040696855
2014,"Invierno","Solymar","Macho",6.44294713279146,38.6011460775051
2014,"Invierno","Solymar","Hembra",7.56499678994008,60.2248812108138
2014,"Invierno","Solymar","Hembra",9.15856627643108,106.235717476597
2014,"Invierno","Solymar","Hembra",6.7352146189826,49.5012534058839
2014,"Invierno","Solymar","Macho",6.59606568956747,37.6781658684734
2014,"Invierno","Solymar","Macho",6.09843384887117,28.9274188154135
2014,"Invierno","Solymar","Macho",10.1645826760948,109.676324146246
2014,"Invierno","Solymar","Macho",7.40332060394443,59.2912904420162
2014,"Invierno","Solymar","Hembra",7.57120014960102,48.3610265703079
2014,"Invierno","Solymar","Macho",7.60064603080126,45.7492028198915
2014,"Invierno","Solymar","Macho",6.06946849198287,33.5592713094285
2014,"Invierno","Solymar","Hembra",8.15791277841421,78.452123178277
2014,"Invierno","Solymar","Macho",7.1482625271343,42.3812636621075
2014,"Invierno","Solymar","Macho",8.70486344330896,70.6786876568251
2014,"Invierno","Solymar","Macho",7.70182233304505,61.3270703023567
2014,"Invierno","Solymar","Hembra",9.90281629451778,111.766269513992
2014,"Invierno","Solymar","Hembra",10.0124730404114,123.066394162693
2014,"Invierno","Solymar","Hembra",10.3970708817787,166.254364605822
2014,"Invierno","Solymar","Macho",6.48257352538504,40.6129083075471
2014,"Invierno","Solymar","Macho",7.6828804534127,55.9261944812877
2014,"Invierno","Solymar","Macho",8.57124828576629,67.4906017414763
2014,"Invierno","Solymar","Macho",7.36669171018111,54.2041421913295
2014,"Invierno","Solymar","Macho",8.07375622445957,63.8404199072318
2014,"Invierno","Solymar","Macho",7.83054346378493,58.4647971681922
2014,"Invierno","Solymar","Macho",7.55889731840291,57.5688858829009
2014,"Invierno","Solymar","Macho",5.96892870552918,34.2552017452807
2014,"Invierno","Solymar","Macho",6.70411439516708,35.3836322477586
2014,"Invierno","Solymar","Macho",8.01801410896499,60.1109026604948
2014,"Invierno","Solymar","Hembra",7.21722178197968,48.8920125012663
2014,"Invierno","Solymar","Macho",8.23033115860478,69.0609744525302
2014,"Invierno","Solymar","Hembra",7.26757067547168,59.7655333325509
2014,"Invierno","Solymar","Macho",6.15231863005492,32.357282991709
2014,"Invierno","Solymar","Macho",8.28863763578284,66.0729850120307
2014,"Invierno","Solymar","Macho",7.13639016312714,48.9065135495374
2014,"Invierno","Solymar","Macho",7.95343765975672,64.0009189190421
2014,"Invierno","Solymar","Hembra",8.04876870436225,89.796430542014
2014,"Invierno","Solymar","Macho",6.70456555945167,46.4574639289973
2014,"Invierno","Solymar","Hembra",9.29178303580339,108.870106273316
2014,"Invierno","Solymar","Macho",7.76577165383553,53.494312052009
2014,"Invierno","Solymar","Macho",6.18261159323803,34.4263831676228
2014,"Invierno","Solymar","Macho",6.62978291470915,37.9469822236413
2014,"Invierno","Solymar","Hembra",8.84290751885542,72.9257171218425
2014,"Invierno","Solymar","Macho",6.0036482291939,39.8666019342927
2014,"Invierno","Solymar","Macho",9.55510373192069,109.41998320336
2014,"Invierno","Solymar","Hembra",8.67273517843521,91.0086963609941
2014,"Invierno","Solymar","Macho",8.63989921845352,76.9203151951235
2014,"Invierno","Solymar","Hembra",6.08906803130683,43.9228970815198
2014,"Invierno","Solymar","Macho",6.70097608130811,38.1716663173001
2014,"Invierno","Solymar","Macho",7.87370555867471,58.9507939665357
2014,"Invierno","Solymar","Macho",9.30617964291412,86.3526288463622
2014,"Invierno","Solymar","Hembra",9.4490071774104,97.04230500744
2014,"Invierno","Solymar","Macho",7.70639744367641,50.0417543022675
2014,"Invierno","Solymar","Macho",7.30943020989638,48.2298902142607
2014,"Invierno","Solymar","Macho",7.78756354330993,60.1440741843477
2014,"Invierno","Solymar","Macho",6.44665309837367,31.7077442062935
2014,"Invierno","Solymar","Macho",7.07986680533213,41.6343085236616
2014,"Invierno","Solymar","Macho",8.26207909685166,66.1297486635913
2014,"Invierno","Solymar","Macho",7.10725522987989,48.7556337000969
2014,"Invierno","Solymar","Macho",9.00550581634274,79.7961002455794
2014,"Invierno","Solymar","Hembra",10.2343105547753,112.503758711699
2014,"Invierno","Solymar","Hembra",7.54257058630881,52.320749249096
2014,"Invierno","Solymar","Macho",7.77828560451916,49.3393769678152
2014,"Invierno","Solymar","Macho",7.56622278336175,58.8843759772091
2014,"Invierno","Solymar","Macho",5.7406258198134,31.6472946233834
2014,"Invierno","Solymar","Hembra",7.11367027348263,65.4495544934543
2014,"Invierno","Solymar","Hembra",8.72439505724192,87.3939697473869
2014,"Invierno","Solymar","Hembra",6.8621315592582,56.4775286240909
2014,"Invierno","Solymar","Macho",7.508546617881,49.1145597760494
2014,"Invierno","Solymar","Hembra",7.28961312428306,67.0568595643724
2015,"Verano","Serena","Hembra",7.88849742410321,72.1189302342176
2015,"Verano","Serena","Hembra",8.22937254703376,70.6103687532678
2015,"Verano","Serena","Macho",9.47052842000025,77.801576040831
2015,"Verano","Serena","Macho",6.34932379713858,41.539036285647
2015,"Verano","Serena","Macho",10.4459266346828,126.918794243637
2015,"Verano","Serena","Hembra",8.74084555086783,90.6106710900514
2015,"Verano","Serena","Hembra",9.51937397716066,99.819909426166
2015,"Verano","Serena","Macho",8.80656075251691,70.6758920205009
2015,"Verano","Serena","Hembra",8.77615844773483,82.6303722166006
2015,"Verano","Serena","Macho",8.72884471986405,79.6528952371987
2015,"Verano","Serena","Hembra",6.29724642693226,45.6645990030385
2015,"Verano","Serena","Hembra",8.85612455334337,104.014618858589
2015,"Verano","Serena","Macho",6.67099827019861,44.7701128104434
2015,"Verano","Serena","Hembra",9.75997106709293,105.744735392124
2015,"Verano","Serena","Hembra",8.72047995149756,104.615333122896
2015,"Verano","Serena","Macho",6.4268535409958,38.3001779439806
2015,"Verano","Serena","Hembra",6.61257737353957,49.3474907271213
2015,"Verano","Serena","Hembra",9.85995260846695,96.2349311414115
2015,"Verano","Serena","Hembra",7.91406543622103,59.2346577608704
2015,"Verano","Serena","Macho",7.54565111337148,52.6139967808822
2015,"Verano","Serena","Hembra",9.01085772438484,96.3920552962743
2015,"Verano","Serena","Macho",8.31024465240434,65.0238252308237
2015,"Verano","Serena","Hembra",9.25019701627145,99.0504990848873
2015,"Verano","Serena","Macho",6.36729810938856,36.6531235826272
2015,"Verano","Serena","Macho",10.7889513230005,134.157762738182
2015,"Verano","Serena","Hembra",6.16795372120184,36.0604826693771
2015,"Verano","Serena","Hembra",6.58294773006443,48.4581963364821
2015,"Verano","Serena","Macho",8.39027414271534,62.8037779898129
2015,"Verano","Serena","Hembra",7.17612414085803,46.6222436158391
2015,"Verano","Serena","Hembra",9.59265948594176,123.419172786128
2015,"Verano","Serena","Macho",7.40892378648125,50.9888060670137
2015,"Verano","Serena","Macho",8.9702968817816,85.2102791706934
2015,"Verano","Serena","Macho",7.9214794117733,56.9873275983648
2015,"Verano","Serena","Hembra",8.23199251569057,69.8802624123753
2015,"Verano","Serena","Hembra",7.44096278167224,61.4663935774629
2015,"Verano","Serena","Macho",9.66587071561209,89.3437448399746
2015,"Verano","Serena","Macho",10.0315711281155,90.9572282070107
2015,"Verano","Serena","Hembra",10.8850750213681,162.4583473691
2015,"Verano","Serena","Macho",7.90040355970152,53.8306068784422
2015,"Verano","Serena","Macho",7.02851440894667,39.6495476557686
2015,"Verano","Serena","Macho",8.51063150868208,66.9865189326793
2015,"Verano","Serena","Hembra",5.87883501383674,43.9188632192248
2015,"Verano","Serena","Hembra",7.85461460249686,74.2769308736394
2015,"Verano","Serena","Macho",7.53102537484201,54.056326657563
2015,"Verano","Serena","Macho",8.46396571274538,69.4721197397913
2015,"Verano","Serena","Hembra",9.80210304128098,100.297311228189
2015,"Verano","Serena","Hembra",7.41181198205752,65.0752390838256
2015,"Verano","Serena","Macho",7.40432327196592,44.6944898890063
2015,"Verano","Serena","Hembra",8.86175295182344,73.9164914299552
2015,"Verano","Serena","Hembra",6.49875566110003,48.6883981131193
2015,"Verano","Serena","Hembra",6.28160985608028,43.9434821270386
2015,"Verano","Serena","Macho",7.27135392779364,59.0269395706222
2015,"Verano","Serena","Hembra",8.75930409447646,83.8703548964136
2015,"Verano","Serena","Hembra",8.44072386401199,78.140863067423
2015,"Verano","Serena","Hembra",6.40108032268254,35.0940384480524
2015,"Verano","Serena","Macho",6.09380494602533,38.7605820644918
2015,"Verano","Serena","Macho",7.57103438492888,46.7957223493261
